# TEST CONFIGURATION BEGIN
# FileStream(filename='covtype.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ARD] AdaptiveRandomForest(binary_split=False, disable_weighted_vote=False, drift_detection_method=ADWIN(delta=0.001), grace_period=10, lambda_value=6, leaf_prediction='nba', max_byte_size=33554432, max_features='auto', memory_estimate_period=2000000, n_estimators=10, nb_threshold=0, no_preprune=False, nominal_attributes=None, performance_metric='acc', random_state=None, remove_poor_atts=False, split_confidence=0.1, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.005, warning_detection_method=ADWIN(delta=0.01))
# EvaluatePrequentialAndAdapt(batch_size=1, data_points_for_classification=False, max_samples=581012, max_time=inf, metaKB={0.0: 60, 0.1: 30, 0.2: 30, 0.3: 30, 0.4: 60, 0.5: 70, 0.6: 60, 0.7: 30, 0.8: 30, 0.9: 30}, metrics=['accuracy', 'kappa', 'running_time', 'ram_hours'], n_wait=1000, output_file='Covertype_AdativeSetting_Trees_Adapt_Drift_ARDClassic_Run0.csv', pretrain_size=200, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[ARD],current_acc_[ARD],mean_kappa_[ARD],current_kappa_[ARD],training_time_[ARD],testing_time_[ARD],total_running_time_[ARD],ram_hours_[ARD]
522999,0.946909,0.960000,0.913498,0.914493,53746.748704,5412.253632,59159.002336,3.287891
523999,0.946940,0.963000,0.913536,0.924905,53863.952716,5424.643364,59288.596080,3.297356
524999,0.946986,0.971000,0.913610,0.935998,53985.620571,5437.541787,59423.162358,3.308037
525999,0.947050,0.981000,0.913715,0.957277,54109.252543,5450.622408,59559.874951,3.319666
526999,0.947122,0.985000,0.913835,0.965865,54222.946680,5462.625825,59685.572504,3.328904
527999,0.947188,0.982000,0.913948,0.958405,54325.199823,5473.470815,59798.670638,3.337285
528999,0.947271,0.991000,0.914089,0.979639,54409.962914,5482.879949,59892.842862,3.343499
529999,0.947367,0.998000,0.914252,0.995773,54498.336752,5492.981867,59991.318619,3.349332
530999,0.947447,0.990000,0.914380,0.980588,54575.184191,5502.132769,60077.316959,3.353848
531999,0.947539,0.996000,0.914531,0.990486,54630.791865,5508.922859,60139.714724,3.357148
532999,0.947607,0.984000,0.914646,0.968690,54721.669743,5520.138181,60241.807925,3.362263
533999,0.947685,0.989000,0.914777,0.976431,54797.074846,5529.470256,60326.545102,3.365722
534999,0.947723,0.968000,0.914838,0.933086,54903.880487,5541.538942,60445.419429,3.370757
535999,0.947773,0.975000,0.914921,0.945623,54963.805263,5548.200035,60512.005298,3.373469
536999,0.947755,0.938000,0.914898,0.851566,55052.642379,5558.011853,60610.654232,3.377378
537999,0.947713,0.925000,0.914836,0.859473,55160.047981,5569.400930,60729.448911,3.382391
538999,0.947699,0.940000,0.914829,0.893625,55249.733645,5578.950343,60828.683988,3.384888
539999,0.947770,0.986000,0.914955,0.976201,55337.492770,5589.280188,60926.772958,3.387022
540999,0.947848,0.990000,0.915098,0.983309,55401.522415,5597.137647,60998.660062,3.388493
541999,0.947898,0.975000,0.915203,0.959801,55493.820486,5608.553620,61102.374106,3.390791
542999,0.947966,0.985000,0.915338,0.975587,55559.896815,5616.223923,61176.120739,3.392131
543999,0.948029,0.982000,0.915451,0.965878,55655.303526,5628.185595,61283.489121,3.394260
544999,0.948091,0.982000,0.915553,0.962413,55745.487104,5639.434680,61384.921784,3.396298
545999,0.948151,0.981000,0.915643,0.958209,55838.866714,5651.673330,61490.540045,3.398551
546999,0.948226,0.989000,0.915745,0.977707,55903.856860,5660.298145,61564.155005,3.400106
547999,0.948286,0.981000,0.915813,0.960532,55954.792322,5666.695514,61621.487836,3.401078
548999,0.948369,0.994000,0.915907,0.980963,56011.737684,5674.105237,61685.842921,3.401949
549999,0.948419,0.976000,0.915956,0.946222,56078.326057,5682.449881,61760.775938,3.403087
550999,0.948468,0.975000,0.916011,0.949964,56126.769295,5688.650062,61815.419358,3.404000
551999,0.948507,0.970000,0.916055,0.939875,56177.042004,5694.887584,61871.929588,3.404995
552999,0.948571,0.984000,0.916136,0.968545,56224.835571,5701.089243,61925.924814,3.405992
553999,0.948601,0.965000,0.916159,0.928551,56272.816076,5707.220559,61980.036635,3.407018
554999,0.948639,0.970000,0.916191,0.933162,56325.219408,5713.645972,62038.865381,3.408258
555999,0.948681,0.972000,0.916224,0.930264,56381.566901,5720.239184,62101.806086,3.409663
556999,0.948730,0.976000,0.916266,0.930064,56439.282090,5726.826872,62166.108962,3.411040
557999,0.948776,0.974000,0.916302,0.927045,56496.446153,5733.553378,62229.999531,3.412350
558999,0.948765,0.943000,0.916269,0.891271,56552.924477,5740.038895,62292.963372,3.413069
559999,0.948775,0.954000,0.916280,0.922224,56600.220514,5746.078243,62346.298757,3.413636
560999,0.948793,0.959000,0.916294,0.924214,56648.996612,5752.601413,62401.598026,3.414126
561999,0.948807,0.957000,0.916297,0.915630,56713.705783,5761.079166,62474.784950,3.415004
562999,0.948843,0.969000,0.916335,0.938732,56803.306119,5772.749675,62576.055794,3.416485
563999,0.948897,0.979000,0.916394,0.955096,56895.900555,5784.748794,62680.649348,3.418303
564999,0.948927,0.966000,0.916410,0.912183,56947.715002,5791.583998,62739.299001,3.419105
565999,0.948925,0.948000,0.916366,0.596990,57044.713663,5802.835460,62847.549123,3.420895
566999,0.948970,0.974000,0.916420,0.902819,57106.764921,5810.285967,62917.050888,3.422177
567999,0.948950,0.938000,0.916394,0.845933,57195.966115,5821.010780,63016.976895,3.423728
568999,0.948959,0.954000,0.916404,0.871926,57294.805969,5832.977371,63127.783340,3.425945
569999,0.948994,0.969000,0.916444,0.889710,57390.125310,5844.549641,63234.674951,3.427713
570999,0.948963,0.931000,0.916390,0.813714,57454.228391,5851.971979,63306.200370,3.428925
571999,0.948926,0.928000,0.916353,0.848375,57543.818857,5862.738418,63406.557275,3.431103
572999,0.948799,0.876000,0.916208,0.779526,57612.364751,5870.340948,63482.705699,3.432140
573999,0.948764,0.929000,0.916292,0.805239,57683.178462,5878.647428,63561.825890,3.433145
574999,0.948768,0.951000,0.916459,0.858048,57780.277815,5890.343009,63670.620823,3.435254
575999,0.948755,0.941000,0.916581,0.886610,57883.540529,5902.592254,63786.132783,3.438165
576999,0.948740,0.940000,0.916694,0.892397,57990.159792,5915.061448,63905.221240,3.441775
577999,0.948783,0.974000,0.916920,0.889369,58084.742952,5927.260668,64012.003619,3.445276
578999,0.948801,0.959000,0.917101,0.824999,58188.267309,5939.495064,64127.762373,3.449515
579999,0.948834,0.968000,0.917307,0.905616,58294.526133,5951.848257,64246.374390,3.454261
580999,0.948905,0.990000,0.917570,0.955503,58376.432663,5962.014017,64338.446680,3.457508
581011,0.948906,0.990000,0.917573,0.955503,58377.017845,5962.087606,64339.105451,3.457532
