# TEST CONFIGURATION BEGIN
# FileStream(filename='elec.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ARD] AdaptiveRandomForest(binary_split=False, disable_weighted_vote=False, drift_detection_method=ADWIN(delta=0.001), grace_period=10, lambda_value=6, leaf_prediction='nba', max_byte_size=33554432, max_features='auto', memory_estimate_period=2000000, n_estimators=10, nb_threshold=0, no_preprune=False, nominal_attributes=None, performance_metric='acc', random_state=None, remove_poor_atts=False, split_confidence=0.1, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.005, warning_detection_method=ADWIN(delta=0.01))
# EvaluatePrequentialAndAdapt(batch_size=1, data_points_for_classification=False, max_samples=45312, max_time=inf, metaKB={0.0: 60, 0.1: 30, 0.2: 30, 0.3: 30, 0.4: 60, 0.5: 70, 0.6: 60, 0.7: 30, 0.8: 30, 0.9: 30}, metrics=['accuracy', 'kappa', 'running_time', 'ram_hours'], n_wait=50, output_file='Electricity_AdativeSetting_Trees_Adapt_Drift_ARDClassic_Run0.csv', pretrain_size=200, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[ARD],current_acc_[ARD],mean_kappa_[ARD],current_kappa_[ARD],training_time_[ARD],testing_time_[ARD],total_running_time_[ARD],ram_hours_[ARD]
28099,0.856738,0.920000,0.704022,0.826690,2009.431783,117.105816,2126.537599,0.060515
28149,0.856673,0.820000,0.703828,0.539877,2011.806654,117.261968,2129.068622,0.060539
28199,0.856893,0.980000,0.704289,0.959217,2014.126595,117.411776,2131.538372,0.060563
28249,0.856934,0.880000,0.704318,0.693878,2016.568665,117.565656,2134.134322,0.060588
28299,0.856975,0.880000,0.704323,0.633252,2018.935631,117.721876,2136.657507,0.060613
28349,0.857016,0.880000,0.704439,0.763033,2021.352406,117.876614,2139.229019,0.060638
28399,0.857057,0.880000,0.704491,0.736842,2023.610324,118.032014,2141.642338,0.060662
28449,0.857239,0.960000,0.704793,0.883721,2025.756744,118.188511,2143.945255,0.060685
28499,0.857279,0.880000,0.704868,0.749164,2028.066598,118.345543,2146.412141,0.060709
28549,0.857460,0.960000,0.705319,0.916805,2030.171322,118.496913,2148.668235,0.060732
28599,0.857465,0.860000,0.705355,0.725275,2032.661527,118.647240,2151.308767,0.060759
28649,0.857680,0.980000,0.705649,0.657534,2034.803366,118.806479,2153.609844,0.060782
28699,0.857579,0.800000,0.705435,0.592834,2037.166328,118.960728,2156.127055,0.060808
28749,0.857443,0.780000,0.705042,0.000000,2039.522665,119.116208,2158.638873,0.060829
28799,0.857413,0.840000,0.705084,0.653380,2041.961368,119.271704,2161.233072,0.060851
28849,0.857417,0.860000,0.704972,0.193548,2044.347804,119.431062,2163.778866,0.060872
28899,0.857282,0.780000,0.704724,0.578867,2046.750682,119.588494,2166.339176,0.060894
28949,0.857217,0.820000,0.704614,0.638844,2049.166760,119.737171,2168.903931,0.060917
28999,0.857396,0.960000,0.704938,0.904943,2051.527001,119.891100,2171.418101,0.060939
29049,0.857227,0.760000,0.704506,0.354839,2054.158099,120.047678,2174.205777,0.060964
29099,0.857163,0.820000,0.704299,0.494382,2056.709246,120.205326,2176.914572,0.060988
29149,0.857133,0.840000,0.704262,0.682540,2059.272643,120.363899,2179.636543,0.061012
29199,0.857207,0.900000,0.704348,0.721604,2061.793492,120.521883,2182.315375,0.061036
29249,0.856902,0.680000,0.703754,0.405646,2064.661149,120.680665,2185.341814,0.061064
29299,0.857045,0.940000,0.704016,0.864865,2067.265808,120.835226,2188.101034,0.061090
29349,0.857187,0.940000,0.704290,0.868651,2069.959899,120.996521,2190.956420,0.061117
29399,0.857295,0.920000,0.704488,0.823009,2072.556876,121.158064,2193.714941,0.061143
29449,0.857333,0.880000,0.704624,0.761905,2074.965027,121.314868,2196.279896,0.061168
29499,0.857372,0.880000,0.704692,0.745331,2077.522461,121.469965,2198.992426,0.061194
29549,0.857411,0.880000,0.704804,0.763033,2079.854689,121.624895,2201.479584,0.061219
29599,0.857653,1.000000,0.705334,1.000000,2082.015770,121.778236,2203.794006,0.061241
29649,0.857691,0.880000,0.705444,0.763033,2084.318672,121.932959,2206.251632,0.061265
29699,0.857864,0.960000,0.705897,0.911032,2086.669099,122.083633,2208.752732,0.061290
29749,0.857800,0.820000,0.705743,0.626866,2089.154086,122.240296,2211.394382,0.061315
29799,0.857770,0.840000,0.705575,0.344262,2091.536032,122.398643,2213.934675,0.061340
29849,0.857875,0.920000,0.705936,0.769053,2094.104166,122.549518,2216.653684,0.061365
29899,0.857576,0.680000,0.705251,0.226306,2096.940130,122.706868,2219.646999,0.061394
29949,0.857681,0.920000,0.705329,0.000000,2099.017022,122.863308,2221.880330,0.061415
29999,0.857651,0.840000,0.705293,0.686028,2101.592805,123.021152,2224.613957,0.061441
30049,0.857722,0.900000,0.705367,0.703088,2103.843847,123.180535,2227.024381,0.061464
30099,0.857726,0.860000,0.705341,0.680073,2106.230827,123.338998,2229.569825,0.061488
30149,0.857796,0.900000,0.705453,0.768946,2108.613573,123.497720,2232.111293,0.061512
30199,0.857833,0.880000,0.705551,0.758842,2111.196782,123.652196,2234.848978,0.061538
30249,0.857870,0.880000,0.705513,0.358974,2113.587970,123.813802,2237.401772,0.061562
30299,0.857575,0.680000,0.704978,0.405646,2116.408837,123.975291,2240.384129,0.061592
30349,0.857745,0.960000,0.705227,0.833887,2118.959327,124.134806,2243.094133,0.061619
30399,0.857649,0.800000,0.705058,0.609984,2121.498028,124.289644,2245.787673,0.061646
30449,0.857521,0.780000,0.704699,0.188791,2123.772420,124.447170,2248.219590,0.061671
30499,0.857393,0.780000,0.704466,0.578867,2126.377610,124.604865,2250.982475,0.061699
30549,0.857430,0.880000,0.704542,0.751656,2128.942279,124.763167,2253.705446,0.061728
30599,0.857500,0.900000,0.704770,0.786325,2131.506354,124.916422,2256.422776,0.061756
30649,0.857668,0.960000,0.705122,0.918033,2133.844599,125.066498,2258.911096,0.061783
30699,0.857738,0.900000,0.705217,0.760077,2136.198303,125.221240,2261.419542,0.061810
30749,0.857578,0.760000,0.704867,0.520000,2138.794217,125.375304,2264.169521,0.061840
30799,0.857549,0.840000,0.704755,0.610136,2141.347696,125.532560,2266.880256,0.061870
30849,0.857749,0.980000,0.705155,0.957118,2143.588167,125.688462,2269.276630,0.061897
30899,0.857818,0.900000,0.705188,0.501992,2145.876338,125.847897,2271.724235,0.061924
30949,0.857561,0.700000,0.704644,0.400000,2148.656360,126.007598,2274.663958,0.061957
30999,0.857305,0.700000,0.704148,0.447717,2151.514119,126.166813,2277.680932,0.061991
31049,0.857147,0.760000,0.703834,0.534884,2154.348531,126.324064,2280.672596,0.062025
31099,0.857184,0.880000,0.703952,0.760000,2157.172469,126.478882,2283.651351,0.062060
31149,0.857221,0.880000,0.703947,0.628713,2159.929593,126.638291,2286.567884,0.062094
31199,0.857419,0.980000,0.704374,0.959612,2162.595706,126.795843,2289.391549,0.062127
31249,0.857617,0.980000,0.704725,0.946695,2165.104368,126.953520,2292.057888,0.062159
31299,0.857621,0.860000,0.704625,0.319066,2167.783835,127.114920,2294.898755,0.062194
31349,0.857207,0.600000,0.703740,0.200000,2170.543267,127.276961,2297.820228,0.062229
31399,0.856923,0.680000,0.703173,0.398496,2173.495041,127.438555,2300.933596,0.062267
31449,0.856832,0.800000,0.703004,0.597424,2176.365933,127.596355,2303.962288,0.062304
31499,0.856869,0.880000,0.702965,0.333333,2179.377380,127.757286,2307.134666,0.062343
31549,0.856970,0.920000,0.703172,0.833611,2181.994284,127.917392,2309.911675,0.062378
31599,0.856752,0.720000,0.702833,0.409781,2184.962852,128.084135,2313.046987,0.062415
31649,0.856789,0.880000,0.702851,0.677419,2189.105948,128.359449,2317.465397,0.062468
31699,0.856825,0.880000,0.703026,0.734513,2192.059391,128.531527,2320.590918,0.062505
31749,0.856418,0.600000,0.702210,0.309392,2194.774895,128.683176,2323.458070,0.062540
31799,0.856297,0.780000,0.701923,0.528302,2197.639635,128.841369,2326.481003,0.062576
31849,0.856367,0.900000,0.702064,0.795417,2200.299235,129.001516,2329.300751,0.062611
31899,0.856435,0.900000,0.702168,0.767225,2202.874593,129.162383,2332.036976,0.062644
31949,0.856126,0.660000,0.701622,0.351145,2205.758678,129.321389,2335.080067,0.062682
31999,0.856226,0.920000,0.701841,0.837925,2208.590983,129.481895,2338.072878,0.062720
32049,0.856389,0.960000,0.702152,0.911032,2211.300019,129.639734,2340.939753,0.062756
32099,0.856520,0.940000,0.702349,0.820144,2213.736584,129.798586,2343.535170,0.062789
32149,0.856557,0.880000,0.702322,0.450549,2216.163342,129.958218,2346.121561,0.062821
32199,0.856406,0.760000,0.702045,0.545455,2218.847358,130.118234,2348.965592,0.062857
32249,0.856568,0.960000,0.702401,0.919614,2221.069271,130.272864,2351.342135,0.062887
32299,0.856636,0.900000,0.702479,0.721604,2223.322276,130.425973,2353.748249,0.062918
32349,0.856392,0.700000,0.702067,0.413146,2226.169968,130.584287,2356.754255,0.062955
32399,0.856335,0.820000,0.702036,0.617997,2228.868255,130.741004,2359.609260,0.062990
32449,0.856310,0.840000,0.702016,0.680511,2231.620043,130.898117,2362.518160,0.063026
32499,0.856409,0.920000,0.702225,0.835796,2234.078869,131.055667,2365.134536,0.063060
32549,0.856445,0.880000,0.702310,0.758065,2236.839809,131.214437,2368.054246,0.063097
32599,0.856512,0.900000,0.702556,0.768946,2239.278786,131.372848,2370.651633,0.063131
32649,0.856579,0.900000,0.702696,0.793388,2241.922897,131.531687,2373.454584,0.063168
32699,0.856308,0.680000,0.702205,0.392097,2244.881772,131.692262,2376.574034,0.063207
32749,0.856375,0.900000,0.702358,0.798061,2247.529875,131.854629,2379.384504,0.063243
32799,0.856227,0.760000,0.702040,0.491525,2250.016790,132.016467,2382.033257,0.063277
32849,0.856417,0.980000,0.702426,0.957983,2252.553503,132.175277,2384.728780,0.063312
32899,0.856544,0.940000,0.702686,0.874372,2254.940876,132.334069,2387.274945,0.063345
32949,0.856580,0.880000,0.702827,0.751656,2257.536746,132.494081,2390.030827,0.063382
32999,0.856402,0.740000,0.702443,0.489796,2260.265417,132.655027,2392.920445,0.063420
33049,0.856530,0.940000,0.702645,0.831461,2262.773245,132.815293,2395.588538,0.063456
33099,0.856687,0.960000,0.702918,0.896050,2265.198759,132.978050,2398.176808,0.063491
33149,0.856844,0.960000,0.703306,0.918033,2267.595142,133.135459,2400.730601,0.063526
33199,0.856909,0.900000,0.703498,0.796085,2269.973448,133.292598,2403.266046,0.063561
33249,0.857035,0.940000,0.703757,0.876442,2272.280722,133.452350,2405.733072,0.063595
33299,0.857160,0.940000,0.704156,0.806202,2274.730632,133.604753,2408.335385,0.063631
33349,0.856953,0.720000,0.703738,0.467275,2277.567778,133.760351,2411.328130,0.063672
33399,0.856837,0.780000,0.703438,0.428274,2280.668074,133.920718,2414.588792,0.063717
33449,0.856902,0.900000,0.703587,0.798061,2283.351162,134.076329,2417.427491,0.063755
33499,0.856907,0.860000,0.703629,0.722662,2285.968204,134.229648,2420.197853,0.063793
33549,0.856852,0.820000,0.703516,0.644550,2288.712652,134.384979,2423.097631,0.063834
33599,0.856916,0.900000,0.703645,0.790620,2291.458775,134.542913,2426.001688,0.063874
33649,0.856622,0.660000,0.703111,0.308943,2294.379347,134.701828,2429.081175,0.063917
33699,0.856567,0.820000,0.703006,0.647887,2296.994953,134.856306,2431.851259,0.063957
33749,0.856572,0.860000,0.702942,0.545455,2299.784258,135.016149,2434.800407,0.063999
33799,0.856577,0.860000,0.702966,0.717286,2302.636690,135.173877,2437.810567,0.064043
33849,0.856701,0.940000,0.703147,0.805195,2305.355094,135.332464,2440.687558,0.064085
33899,0.856855,0.960000,0.703329,0.000000,2307.850990,135.493993,2443.344983,0.064124
33949,0.856859,0.860000,0.703252,0.461538,2310.526275,135.654093,2446.180368,0.064166
33999,0.856893,0.880000,0.703371,0.760000,2313.390138,135.814079,2449.204217,0.064212
34049,0.856544,0.620000,0.702652,0.306569,2316.260410,135.977059,2452.237469,0.064258
34099,0.856401,0.760000,0.702464,0.404762,2319.150747,136.138409,2455.289156,0.064305
34149,0.856200,0.720000,0.701967,0.005682,2322.224310,136.302750,2458.527060,0.064355
34199,0.855882,0.640000,0.701344,0.361702,2325.340773,136.463829,2461.804602,0.064406
34249,0.855918,0.880000,0.701536,0.693878,2328.114204,136.620687,2464.734891,0.064452
34299,0.855836,0.800000,0.701485,0.505929,2331.170169,136.795777,2467.965946,0.064501
34349,0.855871,0.880000,0.701527,0.724771,2335.290488,137.076778,2472.367267,0.064568
34399,0.855760,0.780000,0.701248,0.437628,2340.026320,137.365265,2477.391585,0.064647
34449,0.855883,0.940000,0.701444,0.831461,2344.441492,137.653843,2482.095336,0.064722
34499,0.856035,0.960000,0.701689,0.875312,2348.580690,137.947246,2486.527937,0.064794
34549,0.856186,0.960000,0.701980,0.911032,2352.690094,138.240465,2490.930559,0.064866
34599,0.856134,0.820000,0.701884,0.644550,2357.042424,138.534374,2495.576798,0.064943
34649,0.856139,0.860000,0.701846,0.636175,2361.386723,138.830020,2500.216743,0.065021
34699,0.856319,0.980000,0.702151,0.939759,2365.321909,139.123589,2504.445497,0.065093
34749,0.856353,0.880000,0.702107,0.000000,2369.157508,139.403540,2508.561048,0.065164
34799,0.856069,0.660000,0.701462,0.127310,2371.996505,139.570532,2511.567037,0.065215
34849,0.855786,0.660000,0.700900,0.384949,2375.100047,139.737893,2514.837940,0.065273
34899,0.855735,0.820000,0.700824,0.646782,2378.181042,139.901121,2518.082163,0.065330
34949,0.855827,0.920000,0.700945,0.750000,2381.085540,140.064754,2521.150293,0.065384
34999,0.855891,0.900000,0.701030,0.746450,2383.781896,140.231737,2524.013634,0.065436
35049,0.856011,0.940000,0.701329,0.878837,2386.644490,140.394860,2527.039350,0.065490
35099,0.856132,0.940000,0.701519,0.830700,2389.364007,140.562935,2529.926942,0.065543
35149,0.856309,0.980000,0.701908,0.959872,2392.027685,140.724333,2532.752019,0.065595
35199,0.856200,0.780000,0.701683,0.572317,2394.793510,140.884717,2535.678227,0.065647
35249,0.855920,0.660000,0.701107,0.384949,2397.747716,141.044550,2538.792266,0.065704
35299,0.855926,0.860000,0.701123,0.720000,2400.986468,141.204831,2542.191298,0.065766
35349,0.855789,0.760000,0.700776,0.390244,2404.375761,141.363852,2545.739613,0.065831
35399,0.855739,0.820000,0.700591,0.444444,2407.402072,141.527699,2548.929771,0.065890
35449,0.855801,0.900000,0.700678,0.749499,2410.268020,141.690785,2551.958805,0.065947
35499,0.855807,0.860000,0.700612,0.512535,2413.029629,141.855566,2554.885195,0.066002
35549,0.855870,0.900000,0.700746,0.795417,2415.705090,142.016412,2557.721502,0.066056
35599,0.855650,0.700000,0.700316,0.449339,2418.773447,142.172869,2560.946315,0.066118
35649,0.855712,0.900000,0.700376,0.703088,2421.756485,142.336359,2564.092844,0.066176
35699,0.855831,0.940000,0.700563,0.830700,2424.392632,142.504696,2566.897329,0.066228
35749,0.855809,0.840000,0.700465,0.576271,2427.115828,142.672194,2569.788022,0.066281
35799,0.855815,0.860000,0.700468,0.711697,2429.949492,142.833210,2572.782703,0.066335
35849,0.855849,0.880000,0.700534,0.753695,2432.824062,142.991115,2575.815177,0.066391
35899,0.855854,0.860000,0.700571,0.725275,2435.695557,143.151149,2578.846706,0.066446
35949,0.855916,0.900000,0.700677,0.782609,2438.602709,143.310605,2581.913314,0.066503
35999,0.855782,0.760000,0.700370,0.497487,2441.852442,143.472482,2585.324924,0.066567
36049,0.855816,0.880000,0.700442,0.757282,2444.927998,143.634671,2588.562669,0.066628
36099,0.855710,0.780000,0.700239,0.578867,2447.938192,143.794294,2591.732487,0.066685
36149,0.855688,0.840000,0.700161,0.642857,2450.868543,143.957018,2594.825561,0.066736
36199,0.855778,0.920000,0.700241,0.563319,2453.546450,144.119825,2597.666275,0.066784
36249,0.855756,0.840000,0.700232,0.687988,2456.561356,144.280466,2600.841822,0.066837
36299,0.855789,0.880000,0.700237,0.653580,2459.266227,144.445390,2603.711617,0.066886
36349,0.855740,0.820000,0.700032,0.000000,2461.682495,144.610297,2606.292792,0.066930
36399,0.855166,0.440000,0.698825,0.054054,2465.121772,144.778713,2609.900485,0.066992
36449,0.855172,0.860000,0.698816,0.686941,2467.962309,144.940884,2612.903193,0.067038
36499,0.854848,0.620000,0.698108,0.185249,2470.691073,145.103397,2615.794470,0.067080
36549,0.854718,0.760000,0.697814,0.482759,2473.204176,145.262085,2618.466261,0.067119
36599,0.854808,0.920000,0.697920,0.705882,2475.542746,145.421325,2620.964071,0.067156
36649,0.854925,0.940000,0.698207,0.879615,2478.293547,145.581441,2623.874988,0.067200
36699,0.854986,0.900000,0.698314,0.782609,2480.960368,145.742814,2626.703182,0.067242
36749,0.854966,0.840000,0.698287,0.677419,2483.830671,145.901143,2629.731814,0.067288
36799,0.855055,0.920000,0.698461,0.831366,2486.667226,146.062553,2632.729779,0.067334
36849,0.855007,0.820000,0.698329,0.579439,2489.407130,146.223576,2635.630706,0.067379
36899,0.855150,0.960000,0.698680,0.918831,2491.925922,146.382632,2638.308554,0.067421
36949,0.855102,0.820000,0.698531,0.561404,2494.552380,146.540706,2641.093086,0.067465
36999,0.855163,0.900000,0.698624,0.767225,2497.118597,146.698576,2643.817174,0.067508
37049,0.855278,0.940000,0.698838,0.864865,2499.709751,146.858282,2646.568033,0.067552
37099,0.855257,0.840000,0.698899,0.610136,2502.412288,147.014750,2649.427038,0.067598
37149,0.855101,0.740000,0.698590,0.511278,2505.387416,147.173051,2652.560467,0.067649
37199,0.855000,0.780000,0.698395,0.578867,2508.140424,147.332283,2655.472707,0.067694
37249,0.854899,0.780000,0.698262,0.540902,2510.822195,147.488078,2658.310274,0.067738
37299,0.854987,0.920000,0.698320,0.000000,2513.414186,147.649951,2661.064137,0.067781
37349,0.855020,0.880000,0.698332,0.657534,2515.985731,147.809958,2663.795689,0.067824
37399,0.854919,0.780000,0.698174,0.565561,2518.718956,147.968006,2666.686962,0.067870
37449,0.854792,0.760000,0.697856,0.407115,2521.641591,148.128835,2669.770426,0.067917
37499,0.854879,0.920000,0.697964,0.729730,2524.514541,148.292162,2672.806703,0.067963
37549,0.854886,0.860000,0.697896,0.471299,2527.179806,148.456292,2675.636098,0.068006
37599,0.854813,0.800000,0.697780,0.605055,2529.856551,148.611443,2678.467994,0.068049
37649,0.854660,0.740000,0.697431,0.442539,2532.817674,148.771472,2681.589146,0.068097
37699,0.854747,0.920000,0.697574,0.803150,2535.540339,148.935740,2684.476079,0.068142
37749,0.854834,0.920000,0.697795,0.840000,2538.074002,149.097644,2687.171646,0.068185
37799,0.854761,0.800000,0.697672,0.609984,2541.153221,149.256175,2690.409396,0.068234
37849,0.854927,0.980000,0.698021,0.958678,2543.570631,149.418422,2692.989053,0.068275
37899,0.854987,0.900000,0.698141,0.789916,2546.169811,149.581621,2695.751433,0.068318
37949,0.855126,0.960000,0.698323,0.728261,2548.870944,149.743059,2698.614003,0.068363
37999,0.854841,0.640000,0.697685,0.162011,2551.679287,149.907588,2701.586875,0.068410
38049,0.854742,0.780000,0.697528,0.578867,2554.593493,150.076443,2704.669936,0.068460
38099,0.854749,0.860000,0.697563,0.720000,2557.465752,150.241322,2707.707074,0.068509
38149,0.854941,1.000000,0.698034,1.000000,2560.276193,150.406896,2710.683088,0.068557
38199,0.854789,0.740000,0.697775,0.497682,2562.935268,150.566989,2713.502258,0.068604
38249,0.854823,0.880000,0.697783,0.651163,2565.898050,150.728344,2716.626394,0.068655
38299,0.854777,0.820000,0.697655,0.579439,2568.822572,150.890380,2719.712952,0.068705
38349,0.854653,0.760000,0.697468,0.528302,2571.558019,151.052316,2722.610335,0.068752
38399,0.854634,0.840000,0.697450,0.687500,2574.325187,151.212352,2725.537539,0.068799
38449,0.854667,0.880000,0.697483,0.716446,2577.199905,151.374942,2728.574847,0.068849
38499,0.854621,0.820000,0.697363,0.594595,2579.891131,151.540239,2731.431370,0.068895
38549,0.854602,0.840000,0.697320,0.669421,2582.584429,151.705249,2734.289678,0.068943
38599,0.854740,0.960000,0.697639,0.920128,2585.208616,151.862009,2737.070625,0.068988
38649,0.854668,0.800000,0.697493,0.589491,2588.256998,152.046486,2740.303484,0.069039
38699,0.854779,0.940000,0.697777,0.878049,2592.043511,152.312759,2744.356270,0.069102
38749,0.854734,0.820000,0.697635,0.522293,2596.389356,152.604032,2748.993389,0.069176
38799,0.854741,0.860000,0.697635,0.698795,2600.265499,152.868398,2753.133897,0.069239
38849,0.854825,0.920000,0.697823,0.837662,2604.218301,153.163048,2757.381349,0.069298
38899,0.854858,0.880000,0.697909,0.758842,2608.143313,153.475614,2761.618927,0.069357
38949,0.854968,0.940000,0.698199,0.876033,2612.039434,153.790865,2765.830299,0.069416
38999,0.855155,1.000000,0.698677,1.000000,2615.557226,154.102109,2769.659335,0.069471
39049,0.855264,0.940000,0.698976,0.871795,2619.119043,154.419726,2773.538769,0.069527
39099,0.855039,0.680000,0.698600,0.295775,2623.727842,154.751269,2778.479111,0.069598
39149,0.854788,0.660000,0.698093,0.388489,2626.981856,154.939539,2781.921395,0.069646
39199,0.854744,0.820000,0.697953,0.561404,2629.649747,155.101228,2784.750975,0.069685
39249,0.854827,0.920000,0.698125,0.833611,2632.211598,155.257503,2787.469101,0.069722
39299,0.854910,0.920000,0.698413,0.782609,2634.367401,155.411927,2789.779329,0.069754
39349,0.854943,0.880000,0.698516,0.759615,2636.908387,155.569702,2792.478088,0.069790
39399,0.854898,0.820000,0.698489,0.621849,2639.682385,155.727956,2795.410341,0.069830
39449,0.854930,0.880000,0.698575,0.761905,2642.321951,155.886020,2798.207972,0.069868
39499,0.855038,0.940000,0.698877,0.868190,2644.372979,156.038896,2800.411875,0.069898
39549,0.854765,0.640000,0.698318,0.358974,2646.882233,156.195006,2803.077239,0.069934
39599,0.854822,0.900000,0.698505,0.787776,2649.389935,156.351354,2805.741288,0.069971
39649,0.854956,0.960000,0.698836,0.917898,2652.048729,156.504122,2808.552851,0.070009
39699,0.855038,0.920000,0.699044,0.840764,2654.683477,156.660231,2811.343708,0.070048
39749,0.855145,0.940000,0.699257,0.871795,2656.848379,156.817659,2813.666037,0.070080
39799,0.855303,0.980000,0.699653,0.957118,2659.111005,156.972999,2816.084005,0.070114
39849,0.855460,0.980000,0.700077,0.949290,2661.467338,157.125132,2818.592470,0.070149
39899,0.855542,0.920000,0.700338,0.803150,2663.633844,157.277651,2820.911495,0.070181
39949,0.855723,1.000000,0.700814,1.000000,2665.824919,157.429984,2823.254903,0.070214
39999,0.855854,0.960000,0.701202,0.875312,2668.054262,157.583008,2825.637270,0.070248
40049,0.855609,0.660000,0.700739,0.372230,2670.659902,157.738441,2828.398343,0.070285
40099,0.855764,0.980000,0.701162,0.946695,2673.221908,157.896210,2831.118118,0.070321
40149,0.855820,0.900000,0.701322,0.798061,2675.441696,158.052483,2833.494180,0.070352
40199,0.855900,0.920000,0.701446,0.793814,2677.762334,158.208026,2835.970360,0.070385
40249,0.855955,0.900000,0.701552,0.787776,2680.141950,158.369745,2838.511695,0.070418
40299,0.856035,0.920000,0.701730,0.840000,2682.550868,158.526503,2841.077371,0.070453
40349,0.856115,0.920000,0.701941,0.838710,2684.785669,158.683107,2843.468776,0.070485
40399,0.856045,0.800000,0.701853,0.592834,2687.357939,158.841196,2846.199136,0.070522
40449,0.855876,0.720000,0.701535,0.477612,2690.229069,158.999677,2849.228746,0.070563
40499,0.856030,0.980000,0.701866,0.959612,2692.627010,159.156375,2851.783385,0.070598
40549,0.856109,0.920000,0.702100,0.823009,2695.356253,159.315045,2854.671298,0.070638
40599,0.856262,0.980000,0.702480,0.957118,2697.658611,159.471127,2857.129738,0.070672
40649,0.856341,0.920000,0.702698,0.834437,2700.248229,159.626060,2859.874290,0.070710
40699,0.856444,0.940000,0.702969,0.873950,2702.726124,159.779135,2862.505259,0.070747
40749,0.856572,0.960000,0.703242,0.918963,2705.151322,159.935273,2865.086595,0.070783
40799,0.856650,0.920000,0.703442,0.840000,2707.522889,160.091803,2867.614692,0.070819
40849,0.856728,0.920000,0.703695,0.792100,2709.943109,160.246408,2870.189516,0.070856
40899,0.856658,0.800000,0.703599,0.600000,2712.578119,160.402661,2872.980779,0.070896
40949,0.856785,0.960000,0.703929,0.911032,2714.845306,160.554340,2875.399647,0.070930
40999,0.856789,0.860000,0.703928,0.702886,2717.247138,160.706374,2877.953512,0.070968
41049,0.856940,0.980000,0.704342,0.939759,2719.465191,160.858969,2880.324160,0.071002
41099,0.856773,0.720000,0.704037,0.468085,2722.104865,161.014968,2883.119834,0.071043
41149,0.856947,1.000000,0.704401,1.000000,2724.416364,161.173469,2885.589833,0.071079
41199,0.857073,0.960000,0.704690,0.920000,2726.793617,161.330554,2888.124171,0.071117
41249,0.857223,0.980000,0.705058,0.957118,2729.085460,161.487033,2890.572493,0.071153
41299,0.857372,0.980000,0.705360,0.957983,2731.229388,161.641496,2892.870884,0.071187
41349,0.857132,0.660000,0.704887,0.388489,2734.106994,161.800050,2895.907044,0.071232
41399,0.857282,0.980000,0.705268,0.953271,2736.378436,161.955423,2898.333859,0.071264
41449,0.857091,0.700000,0.704953,0.316940,2739.019332,162.107894,2901.127225,0.071302
41499,0.856877,0.680000,0.704554,0.397590,2741.876851,162.264168,2904.141018,0.071342
41549,0.856929,0.900000,0.704665,0.796748,2744.464804,162.424445,2906.889249,0.071379
41599,0.857077,0.980000,0.704982,0.959612,2746.961312,162.580196,2909.541508,0.071415
41649,0.857177,0.940000,0.705204,0.879615,2749.536014,162.730924,2912.266938,0.071452
41699,0.857301,0.960000,0.705529,0.908088,2751.989899,162.883328,2914.873227,0.071487
41749,0.857425,0.960000,0.705837,0.915254,2754.317746,163.038694,2917.356440,0.071521
41799,0.857452,0.880000,0.705871,0.728752,2756.863773,163.194669,2920.058441,0.071557
41849,0.857623,1.000000,0.706241,1.000000,2758.998669,163.349684,2922.348354,0.071588
41899,0.857746,0.960000,0.706492,0.916805,2761.116158,163.505431,2924.621589,0.071619
41949,0.857796,0.900000,0.706566,0.760077,2763.616332,163.660065,2927.276397,0.071656
41999,0.857536,0.640000,0.705975,0.000000,2766.427966,163.813325,2930.241291,0.071697
42049,0.857467,0.800000,0.705890,0.592834,2769.187536,163.968985,2933.156521,0.071737
42099,0.857637,1.000000,0.706258,1.000000,2771.748204,164.124868,2935.873072,0.071775
42149,0.857759,0.960000,0.706501,0.915254,2774.176581,164.282523,2938.459103,0.071812
42199,0.857810,0.900000,0.706628,0.801902,2776.593945,164.438526,2941.032471,0.071847
42249,0.857812,0.860000,0.706614,0.698795,2779.188581,164.596916,2943.785497,0.071885
42299,0.857862,0.900000,0.706642,0.501992,2781.791828,164.756110,2946.547938,0.071923
42349,0.857794,0.800000,0.706429,0.134948,2784.305438,164.914069,2949.219507,0.071961
42399,0.857654,0.740000,0.706190,0.480000,2787.362172,165.072259,2952.434430,0.072006
42449,0.857728,0.920000,0.706363,0.841017,2789.989020,165.227544,2955.216564,0.072046
42499,0.857825,0.940000,0.706638,0.854932,2792.566390,165.383137,2957.949527,0.072085
42549,0.857780,0.820000,0.706607,0.607330,2795.181819,165.539630,2960.721449,0.072125
42599,0.857689,0.780000,0.706474,0.540902,2797.974643,165.698210,2963.672853,0.072167
42649,0.857715,0.880000,0.706552,0.763033,2800.752807,165.856020,2966.608828,0.072209
42699,0.857859,0.980000,0.706903,0.957118,2803.203834,166.013619,2969.217454,0.072246
42749,0.857532,0.580000,0.706277,0.242424,2806.047353,166.172069,2972.219423,0.072289
42799,0.857277,0.640000,0.705701,0.162011,2809.016335,166.333954,2975.350290,0.072333
42849,0.857233,0.820000,0.705637,0.651163,2811.719027,166.496729,2978.215756,0.072373
